path,season,competition,gameweek,scope,table,size
data/2025-2026/By Tournament/Premier League/GW38/lineups.csv,2025-2026,Premier League,38.0,gameweek,lineups,36637
data/2025-2026/By Tournament/Premier League/GW1/match_enrichment.csv,2025-2026,Premier League,1.0,gameweek,match_enrichment,1210
data/2025-2026/By Tournament/Premier League/GW2/match_enrichment.csv,2025-2026,Premier League,2.0,gameweek,match_enrichment,1211
data/2025-2026/By Tournament/Premier League/GW3/match_enrichment.csv,2025-2026,Premier League,3.0,gameweek,match_enrichment,1208
data/2025-2026/By Tournament/Premier League/GW4/match_enrichment.csv,2025-2026,Premier League,4.0,gameweek,match_enrichment,1205
data/2025-2026/By Tournament/Premier League/GW5/match_enrichment.csv,2025-2026,Premier League,5.0,gameweek,match_enrichment,1209
data/2025-2026/By Tournament/Premier League/GW6/match_enrichment.csv,2025-2026,Premier League,6.0,gameweek,match_enrichment,1207
data/2025-2026/By Tournament/Premier League/GW7/match_enrichment.csv,2025-2026,Premier League,7.0,gameweek,match_enrichment,1208
data/2025-2026/By Tournament/Premier League/GW8/match_enrichment.csv,2025-2026,Premier League,8.0,gameweek,match_enrichment,1209
data/2025-2026/By Tournament/Premier League/GW9/match_enrichment.csv,2025-2026,Premier League,9.0,gameweek,match_enrichment,1210
data/2025-2026/By Tournament/Premier League/GW10/match_enrichment.csv,2025-2026,Premier League,10.0,gameweek,match_enrichment,1209
data/2025-2026/By Tournament/Premier League/GW11/match_enrichment.csv,2025-2026,Premier League,11.0,gameweek,match_enrichment,1210
data/2025-2026/By Tournament/Premier League/GW12/match_enrichment.csv,2025-2026,Premier League,12.0,gameweek,match_enrichment,1211
data/2025-2026/By Tournament/Premier League/GW13/match_enrichment.csv,2025-2026,Premier League,13.0,gameweek,match_enrichment,1188
data/2025-2026/By Tournament/Premier League/GW14/match_enrichment.csv,2025-2026,Premier League,14.0,gameweek,match_enrichment,1190
data/2025-2026/By Tournament/Premier League/GW15/match_enrichment.csv,2025-2026,Premier League,15.0,gameweek,match_enrichment,1191
data/2025-2026/By Tournament/Premier League/GW16/match_enrichment.csv,2025-2026,Premier League,16.0,gameweek,match_enrichment,1189
data/2025-2026/By Tournament/Premier League/GW17/match_enrichment.csv,2025-2026,Premier League,17.0,gameweek,match_enrichment,1190
data/2025-2026/By Tournament/Premier League/GW18/match_enrichment.csv,2025-2026,Premier League,18.0,gameweek,match_enrichment,1189
data/2025-2026/By Tournament/Premier League/GW19/match_enrichment.csv,2025-2026,Premier League,19.0,gameweek,match_enrichment,1191
data/2025-2026/By Tournament/Premier League/GW20/match_enrichment.csv,2025-2026,Premier League,20.0,gameweek,match_enrichment,1182
data/2025-2026/By Tournament/Premier League/GW21/match_enrichment.csv,2025-2026,Premier League,21.0,gameweek,match_enrichment,1191
data/2025-2026/By Tournament/Premier League/GW22/match_enrichment.csv,2025-2026,Premier League,22.0,gameweek,match_enrichment,1190
data/2025-2026/By Tournament/Premier League/GW23/match_enrichment.csv,2025-2026,Premier League,23.0,gameweek,match_enrichment,1188
data/2025-2026/By Tournament/Premier League/GW24/match_enrichment.csv,2025-2026,Premier League,24.0,gameweek,match_enrichment,1186
data/2025-2026/By Tournament/Premier League/GW25/match_enrichment.csv,2025-2026,Premier League,25.0,gameweek,match_enrichment,1187
data/2025-2026/By Tournament/Premier League/GW26/match_enrichment.csv,2025-2026,Premier League,26.0,gameweek,match_enrichment,1288
data/2025-2026/By Tournament/Premier League/GW27/match_enrichment.csv,2025-2026,Premier League,27.0,gameweek,match_enrichment,1189
data/2025-2026/By Tournament/Premier League/GW28/match_enrichment.csv,2025-2026,Premier League,28.0,gameweek,match_enrichment,1190
data/2025-2026/By Tournament/Premier League/GW29/match_enrichment.csv,2025-2026,Premier League,29.0,gameweek,match_enrichment,1190
data/2025-2026/By Tournament/Premier League/GW30/match_enrichment.csv,2025-2026,Premier League,30.0,gameweek,match_enrichment,1189
data/2025-2026/By Tournament/Premier League/GW31/match_enrichment.csv,2025-2026,Premier League,31.0,gameweek,match_enrichment,992
data/2025-2026/By Tournament/Premier League/GW32/match_enrichment.csv,2025-2026,Premier League,32.0,gameweek,match_enrichment,1207
data/2025-2026/By Tournament/Premier League/GW33/match_enrichment.csv,2025-2026,Premier League,33.0,gameweek,match_enrichment,1494
data/2025-2026/By Tournament/Premier League/GW34/match_enrichment.csv,2025-2026,Premier League,34.0,gameweek,match_enrichment,1030
data/2025-2026/By Tournament/Premier League/GW35/match_enrichment.csv,2025-2026,Premier League,35.0,gameweek,match_enrichment,1332
data/2025-2026/By Tournament/Premier League/GW36/match_enrichment.csv,2025-2026,Premier League,36.0,gameweek,match_enrichment,1444
data/2025-2026/By Tournament/Premier League/GW37/match_enrichment.csv,2025-2026,Premier League,37.0,gameweek,match_enrichment,1330
data/2025-2026/By Tournament/Premier League/GW38/match_enrichment.csv,2025-2026,Premier League,38.0,gameweek,match_enrichment,1370
data/2025-2026/By Tournament/Premier League/GW1/matches.csv,2025-2026,Premier League,1.0,gameweek,matches,7926
data/2025-2026/By Tournament/Premier League/GW2/matches.csv,2025-2026,Premier League,2.0,gameweek,matches,7913
data/2025-2026/By Tournament/Premier League/GW3/matches.csv,2025-2026,Premier League,3.0,gameweek,matches,7929
data/2025-2026/By Tournament/Premier League/GW4/matches.csv,2025-2026,Premier League,4.0,gameweek,matches,7921
data/2025-2026/By Tournament/Premier League/GW5/matches.csv,2025-2026,Premier League,5.0,gameweek,matches,7933
data/2025-2026/By Tournament/Premier League/GW6/matches.csv,2025-2026,Premier League,6.0,gameweek,matches,7940
data/2025-2026/By Tournament/Premier League/GW7/matches.csv,2025-2026,Premier League,7.0,gameweek,matches,7927
data/2025-2026/By Tournament/Premier League/GW8/matches.csv,2025-2026,Premier League,8.0,gameweek,matches,7938
data/2025-2026/By Tournament/Premier League/GW9/matches.csv,2025-2026,Premier League,9.0,gameweek,matches,7931
data/2025-2026/By Tournament/Premier League/GW10/matches.csv,2025-2026,Premier League,10.0,gameweek,matches,7922
data/2025-2026/By Tournament/Premier League/GW11/matches.csv,2025-2026,Premier League,11.0,gameweek,matches,7931
data/2025-2026/By Tournament/Premier League/GW12/matches.csv,2025-2026,Premier League,12.0,gameweek,matches,7939
data/2025-2026/By Tournament/Premier League/GW13/matches.csv,2025-2026,Premier League,13.0,gameweek,matches,7941
data/2025-2026/By Tournament/Premier League/GW14/matches.csv,2025-2026,Premier League,14.0,gameweek,matches,7948
data/2025-2026/By Tournament/Premier League/GW15/matches.csv,2025-2026,Premier League,15.0,gameweek,matches,7936
data/2025-2026/By Tournament/Premier League/GW16/matches.csv,2025-2026,Premier League,16.0,gameweek,matches,7930
data/2025-2026/By Tournament/Premier League/GW17/matches.csv,2025-2026,Premier League,17.0,gameweek,matches,7935
data/2025-2026/By Tournament/Premier League/GW18/matches.csv,2025-2026,Premier League,18.0,gameweek,matches,7935
data/2025-2026/By Tournament/Premier League/GW19/matches.csv,2025-2026,Premier League,19.0,gameweek,matches,7945
data/2025-2026/By Tournament/Premier League/GW20/matches.csv,2025-2026,Premier League,20.0,gameweek,matches,7926
data/2025-2026/By Tournament/Premier League/GW21/matches.csv,2025-2026,Premier League,21.0,gameweek,matches,7939
data/2025-2026/By Tournament/Premier League/GW22/matches.csv,2025-2026,Premier League,22.0,gameweek,matches,7938
data/2025-2026/By Tournament/Premier League/GW23/matches.csv,2025-2026,Premier League,23.0,gameweek,matches,7942
data/2025-2026/By Tournament/Premier League/GW24/matches.csv,2025-2026,Premier League,24.0,gameweek,matches,7942
data/2025-2026/By Tournament/Premier League/GW25/matches.csv,2025-2026,Premier League,25.0,gameweek,matches,7949
data/2025-2026/By Tournament/Premier League/GW26/matches.csv,2025-2026,Premier League,26.0,gameweek,matches,8558
data/2025-2026/By Tournament/Premier League/GW27/matches.csv,2025-2026,Premier League,27.0,gameweek,matches,7947
data/2025-2026/By Tournament/Premier League/GW28/matches.csv,2025-2026,Premier League,28.0,gameweek,matches,7959
data/2025-2026/By Tournament/Premier League/GW29/matches.csv,2025-2026,Premier League,29.0,gameweek,matches,7923
data/2025-2026/By Tournament/Premier League/GW30/matches.csv,2025-2026,Premier League,30.0,gameweek,matches,7934
data/2025-2026/By Tournament/Premier League/GW31/matches.csv,2025-2026,Premier League,31.0,gameweek,matches,6729
data/2025-2026/By Tournament/Premier League/GW32/matches.csv,2025-2026,Premier League,32.0,gameweek,matches,7953
data/2025-2026/By Tournament/Premier League/GW33/matches.csv,2025-2026,Premier League,33.0,gameweek,matches,9748
data/2025-2026/By Tournament/Premier League/GW34/matches.csv,2025-2026,Premier League,34.0,gameweek,matches,6133
data/2025-2026/By Tournament/Premier League/GW35/matches.csv,2025-2026,Premier League,35.0,gameweek,matches,7948
data/2025-2026/By Tournament/Premier League/GW36/matches.csv,2025-2026,Premier League,36.0,gameweek,matches,8539
data/2025-2026/By Tournament/Premier League/GW37/matches.csv,2025-2026,Premier League,37.0,gameweek,matches,7947
data/2025-2026/By Tournament/Premier League/GW38/matches.csv,2025-2026,Premier League,38.0,gameweek,matches,7954
data/2025-2026/By Tournament/Premier League/GW1/momentum.csv,2025-2026,Premier League,1.0,gameweek,momentum,43586
data/2025-2026/By Tournament/Premier League/GW2/momentum.csv,2025-2026,Premier League,2.0,gameweek,momentum,43765
data/2025-2026/By Tournament/Premier League/GW3/momentum.csv,2025-2026,Premier League,3.0,gameweek,momentum,43718
data/2025-2026/By Tournament/Premier League/GW4/momentum.csv,2025-2026,Premier League,4.0,gameweek,momentum,43793
data/2025-2026/By Tournament/Premier League/GW5/momentum.csv,2025-2026,Premier League,5.0,gameweek,momentum,43803
data/2025-2026/By Tournament/Premier League/GW6/momentum.csv,2025-2026,Premier League,6.0,gameweek,momentum,43819
data/2025-2026/By Tournament/Premier League/GW7/momentum.csv,2025-2026,Premier League,7.0,gameweek,momentum,43733
data/2025-2026/By Tournament/Premier League/GW8/momentum.csv,2025-2026,Premier League,8.0,gameweek,momentum,43839
data/2025-2026/By Tournament/Premier League/GW9/momentum.csv,2025-2026,Premier League,9.0,gameweek,momentum,43760
data/2025-2026/By Tournament/Premier League/GW10/momentum.csv,2025-2026,Premier League,10.0,gameweek,momentum,43803
data/2025-2026/By Tournament/Premier League/GW11/momentum.csv,2025-2026,Premier League,11.0,gameweek,momentum,43761
data/2025-2026/By Tournament/Premier League/GW12/momentum.csv,2025-2026,Premier League,12.0,gameweek,momentum,43730
data/2025-2026/By Tournament/Premier League/GW13/momentum.csv,2025-2026,Premier League,13.0,gameweek,momentum,43763
data/2025-2026/By Tournament/Premier League/GW14/momentum.csv,2025-2026,Premier League,14.0,gameweek,momentum,43752
data/2025-2026/By Tournament/Premier League/GW15/momentum.csv,2025-2026,Premier League,15.0,gameweek,momentum,43766
data/2025-2026/By Tournament/Premier League/GW16/momentum.csv,2025-2026,Premier League,16.0,gameweek,momentum,43754
data/2025-2026/By Tournament/Premier League/GW17/momentum.csv,2025-2026,Premier League,17.0,gameweek,momentum,43804
data/2025-2026/By Tournament/Premier League/GW18/momentum.csv,2025-2026,Premier League,18.0,gameweek,momentum,43778
data/2025-2026/By Tournament/Premier League/GW19/momentum.csv,2025-2026,Premier League,19.0,gameweek,momentum,43752
data/2025-2026/By Tournament/Premier League/GW20/momentum.csv,2025-2026,Premier League,20.0,gameweek,momentum,43777
data/2025-2026/By Tournament/Premier League/GW21/momentum.csv,2025-2026,Premier League,21.0,gameweek,momentum,43867
data/2025-2026/By Tournament/Premier League/GW22/momentum.csv,2025-2026,Premier League,22.0,gameweek,momentum,43791
data/2025-2026/By Tournament/Premier League/GW23/momentum.csv,2025-2026,Premier League,23.0,gameweek,momentum,43817
data/2025-2026/By Tournament/Premier League/GW24/momentum.csv,2025-2026,Premier League,24.0,gameweek,momentum,43787
data/2025-2026/By Tournament/Premier League/GW25/momentum.csv,2025-2026,Premier League,25.0,gameweek,momentum,43765
data/2025-2026/By Tournament/Premier League/GW26/momentum.csv,2025-2026,Premier League,26.0,gameweek,momentum,48562
data/2025-2026/By Tournament/Premier League/GW27/momentum.csv,2025-2026,Premier League,27.0,gameweek,momentum,43774
data/2025-2026/By Tournament/Premier League/GW28/momentum.csv,2025-2026,Premier League,28.0,gameweek,momentum,43757
data/2025-2026/By Tournament/Premier League/GW29/momentum.csv,2025-2026,Premier League,29.0,gameweek,momentum,43726
data/2025-2026/By Tournament/Premier League/GW30/momentum.csv,2025-2026,Premier League,30.0,gameweek,momentum,43773
data/2025-2026/By Tournament/Premier League/GW31/momentum.csv,2025-2026,Premier League,31.0,gameweek,momentum,34197
data/2025-2026/By Tournament/Premier League/GW32/momentum.csv,2025-2026,Premier League,32.0,gameweek,momentum,43785
data/2025-2026/By Tournament/Premier League/GW33/momentum.csv,2025-2026,Premier League,33.0,gameweek,momentum,56828
data/2025-2026/By Tournament/Premier League/GW34/momentum.csv,2025-2026,Premier League,34.0,gameweek,momentum,30711
data/2025-2026/By Tournament/Premier League/GW35/momentum.csv,2025-2026,Premier League,35.0,gameweek,momentum,43789
data/2025-2026/By Tournament/Premier League/GW36/momentum.csv,2025-2026,Premier League,36.0,gameweek,momentum,48468
data/2025-2026/By Tournament/Premier League/GW37/momentum.csv,2025-2026,Premier League,37.0,gameweek,momentum,43787
data/2025-2026/By Tournament/Premier League/GW38/momentum.csv,2025-2026,Premier League,38.0,gameweek,momentum,43755
data/2025-2026/By Tournament/Premier League/GW1/player_gameweek_stats.csv,2025-2026,Premier League,1.0,gameweek,player_gameweek_stats,254574
data/2025-2026/By Tournament/Premier League/GW2/player_gameweek_stats.csv,2025-2026,Premier League,2.0,gameweek,player_gameweek_stats,180361
data/2025-2026/By Tournament/Premier League/GW3/player_gameweek_stats.csv,2025-2026,Premier League,3.0,gameweek,player_gameweek_stats,186916
data/2025-2026/By Tournament/Premier League/GW4/player_gameweek_stats.csv,2025-2026,Premier League,4.0,gameweek,player_gameweek_stats,188028
data/2025-2026/By Tournament/Premier League/GW5/player_gameweek_stats.csv,2025-2026,Premier League,5.0,gameweek,player_gameweek_stats,189578
data/2025-2026/By Tournament/Premier League/GW6/player_gameweek_stats.csv,2025-2026,Premier League,6.0,gameweek,player_gameweek_stats,191567
data/2025-2026/By Tournament/Premier League/GW7/player_gameweek_stats.csv,2025-2026,Premier League,7.0,gameweek,player_gameweek_stats,191787
data/2025-2026/By Tournament/Premier League/GW8/player_gameweek_stats.csv,2025-2026,Premier League,8.0,gameweek,player_gameweek_stats,192037
data/2025-2026/By Tournament/Premier League/GW9/player_gameweek_stats.csv,2025-2026,Premier League,9.0,gameweek,player_gameweek_stats,192025
data/2025-2026/By Tournament/Premier League/GW10/player_gameweek_stats.csv,2025-2026,Premier League,10.0,gameweek,player_gameweek_stats,270659
data/2025-2026/By Tournament/Premier League/GW11/player_gameweek_stats.csv,2025-2026,Premier League,11.0,gameweek,player_gameweek_stats,270579
data/2025-2026/By Tournament/Premier League/GW12/player_gameweek_stats.csv,2025-2026,Premier League,12.0,gameweek,player_gameweek_stats,300358
data/2025-2026/By Tournament/Premier League/GW13/player_gameweek_stats.csv,2025-2026,Premier League,13.0,gameweek,player_gameweek_stats,270621
data/2025-2026/By Tournament/Premier League/GW14/player_gameweek_stats.csv,2025-2026,Premier League,14.0,gameweek,player_gameweek_stats,302819
data/2025-2026/By Tournament/Premier League/GW15/player_gameweek_stats.csv,2025-2026,Premier League,15.0,gameweek,player_gameweek_stats,304718
data/2025-2026/By Tournament/Premier League/GW16/player_gameweek_stats.csv,2025-2026,Premier League,16.0,gameweek,player_gameweek_stats,307431
data/2025-2026/By Tournament/Premier League/GW17/player_gameweek_stats.csv,2025-2026,Premier League,17.0,gameweek,player_gameweek_stats,309845
data/2025-2026/By Tournament/Premier League/GW18/player_gameweek_stats.csv,2025-2026,Premier League,18.0,gameweek,player_gameweek_stats,311397
data/2025-2026/By Tournament/Premier League/GW19/player_gameweek_stats.csv,2025-2026,Premier League,19.0,gameweek,player_gameweek_stats,313919
data/2025-2026/By Tournament/Premier League/GW20/player_gameweek_stats.csv,2025-2026,Premier League,20.0,gameweek,player_gameweek_stats,317026
